custom_id,Index,Character,Pinyin,Radical,Strokes,Structure,Sentence,Words
1268,1268,羡,"[""xiàn""]",羊,12,上下结构,大家都羡慕他们的幸福。,"[""羡慕"", ""羡慕不已""]"
1269,1269,慕,"[""mù""]",心 (dictionary),14,上下结构,我羡慕你的好运气。,"[""羡慕"", ""景慕"", ""思慕"", ""爱慕"", ""爱慕虚荣"", ""慕名而来""]"
1270,1270,粉,"[""fěn""]",米,10,左右结构,一些人对花粉有过敏反应。,"[""红粉"", ""面粉"", ""粉笔"", ""粉碎"", ""粉饰"", ""粉丝"", ""粉身"", ""碎骨"", ""油头粉面""]"
1271,1271,料,"[""liào""]",米,10,左右结构,此处出售饮料和矿泉水。,"[""香料"", ""木料"", ""资料"", ""塑料"", ""涂料"", ""调料"", ""石料"", ""布料"", ""始料"", ""不及"", ""出人"", ""意料""]"
1272,1272,套,"[""tào""]",大,10,上下结构,这套功夫他算是学到家了。,"[""枕套"", ""被套"", ""生搬硬套"", ""客套"", ""套外"", ""整套""]"
1273,1273,份,"[""fèn""]",亻,6,左右结构,她非常想得到那份工作。,"[""股份"", ""年份"", ""省份"", ""过份"", ""份额"", ""备份"", ""身份"", ""有缘无份"", ""见者有份""]"
1274,1274,妹,"[""mèi""]",女,8,左右结构,这两姐妹长得一模一样。,"[""姐妹"", ""妹夫"", ""妹婿"", ""弟妹"", ""妹妹"", ""孪生姐妹""]"
1275,1275,贵,"[""guì""]",贝,9,上下结构,他是一个地地道道的贵族。,"[""高贵"", ""珍贵"", ""高抬贵手"", ""名贵"", ""华贵"", ""贵族"", ""贵宾"", ""昂贵"", ""贵重"", ""兵贵神速""]"
1276,1276,寄,"[""jì""]",宀,11,上下结构,老师对我寄予很大希望。,"[""寄予"", ""寄生"", ""寄宿"", ""邮寄"", ""投寄"", ""寄养"", ""寄人篱下"", ""夜雨寄北""]"
1277,1277,费,"[""fèi""]",贝,9,上下结构,我感觉我是在白费力气。,"[""免费"", ""费劲"", ""白费"", ""费用"", ""费事"", ""学费"", ""经费"", ""费心"", ""费力""]"
1278,1278,客,"[""kè""]",宀,9,上下结构,他们在一家小客栈里过夜。,"[""客人"", ""客房"", ""常客"", ""客气"", ""游客"", ""稀客"", ""客车"", ""客厅"", ""不速之客"", ""反客为主""]"
1279,1279,何,"[""hé""]",亻,7,左右结构,无论如何，任务总得完成。,"[""几何"", ""如何"", ""何处"", ""为何"", ""何须"", ""何尝"", ""何不"", ""奈何"", ""谈何容易"", ""无可奈何""]"
1280,1280,赠,"[""zèng""]",贝,16,左右结构,这本书则是理想的馈赠。,"[""馈赠"", ""捐赠"", ""奉赠"", ""追赠"", ""回赠"", ""赠别"", ""颁赠"", ""赠送"", ""离别赠言""]"
1281,1281,汪,"[""wāng""]",氵,7,左右结构,她眼泪汪汪的。,"[""汪洋"", ""水汪汪"", ""汪洋大海"", ""眼泪汪汪""]"
1282,1282,舟,"[""zhōu""]",舟,6,独体结构,学如逆水行舟，不进则退。,"[""渔舟"", ""舟桥"", ""龙舟"", ""扁舟"", ""水能载舟"", ""亦能覆舟""]"
1283,1283,欲,"[""yù""]",欠,11,左右结构,这是他生来固有的欲望。,"[""私欲"", ""欲望"", ""贪欲"", ""震耳欲聋"", ""摇摇欲坠"", ""随心所欲"", ""为所欲为""]"
1284,1284,踏,"[""tà""]",足,15,左右结构,他踏踏实实地工作。,"[""踏青"", ""踏春"", ""踏板"", ""踏空"", ""踏雪无痕"", ""脚踏实地""]"
1285,1285,潭,"[""tán""]",氵,15,左右结构,大雨过后球场成了泥潭。,"[""泥潭"", ""水潭"", ""石潭"", ""玉潭"", ""龙潭"", ""虎穴"", ""桃花潭水""]"
1286,1286,历,"[""lì""]",厂,4,半包围结构,他是我们大学的历史教授。,"[""历来"", ""公历"", ""经历"", ""皇历"", ""历届"", ""农历"", ""阅历"", ""游历"", ""来历不明"", ""历经艰辛""]"
1287,1287,贡,"[""gòng""]",贝,7,上下结构,我要贡献一份力量。,"[""贡税"", ""朝贡"", ""进贡"", ""贡献"", ""贡品"", ""纳贡"", ""卓越贡献"", ""称臣纳贡""]"
1288,1288,肯,"[""kěn""]",月,8,上下结构,她在这个问题上不肯让步。,"[""首肯"", ""肯定"", ""中肯"", ""心服""]"
1289,1289,扇,"[""shàn"", ""shān""]",户,10,半包围结构,他等着那扇门闭上。,"[""扇贝"", ""扇子"", ""蒲扇"", ""团扇"", ""风扇"", ""葵扇"", ""羽扇纶巾"", ""扇风"", ""扇动""]"
1290,1290,确,"[""què""]",石,12,左右结构,这种生活确实太委屈你了。,"[""准确"", ""确保"", ""确立"", ""确信"", ""确实"", ""精确"", ""确诊"", ""确定"", ""无误"", ""证据确凿"", ""确信无疑""]"
1291,1291,愁,"[""chóu""]",心,13,上下结构,愁眉不展是没有用的。,"[""闷愁"", ""愁苦"", ""千愁"", ""万绪"", ""忧愁"", ""哀愁"", ""愁情"", ""愁肠"", ""多愁善感""]"
1292,1292,护,"[""hù""]",扌,7,左右结构,他自己就是最好的辩护人。,"[""护照"", ""爱护"", ""护送"", ""守护"", ""拥护"", ""保护"", ""呵护"", ""环境保护"", ""护国佑民""]"
1293,1293,牢,"[""láo""]",牛,7,上下结构,前门需要牢一点的锁。,"[""牢记"", ""牢固"", ""坐牢"", ""牢笼"", ""监牢"", ""牢牢"", ""牢靠"", ""亡羊补牢"", ""划地为牢""]"
1294,1294,孔,"[""kǒng""]",子,4,左右结构,水从桶的孔里流出来。,"[""面孔"", ""孔径"", ""毛孔"", ""孔洞"", ""孔武有力"", ""无孔不入""]"
1295,1295,雀,"[""què""]",隹,11,上下结构,麻雀喳的一声飞上了树。,"[""麻雀"", ""燕雀"", ""雀斑"", ""孔雀"", ""鸦雀无声"", ""屏间孔雀""]"
1296,1296,锦,"[""jǐn""]",钅 (dictionary),13,左右结构,该项演出使晚会锦上添花。,"[""锦缎"", ""锦绣"", ""锦旗"", ""什锦"", ""锦布"", ""锦衣"", ""玉食"", ""锦上添花""]"
1297,1297,鹰,"[""yīng""]",鸟,18,半包围结构,白天几乎看不到猫头鹰。,"[""老鹰"", ""鹰爪"", ""鱼鹰"", ""雄鹰展翅"", ""雌鹰展翅""]"
1298,1298,丛,"[""cóng""]",一,5,上下结构,老虎生活在丛林里。,"[""丛林"", ""丛书"", ""花丛"", ""树丛"", ""玉丛"", ""丛山叠岭"", ""百弊丛生"", ""乱象丛生""]"
1299,1299,鹂,"[""lí""]",鸟,12,左右结构,黑鹂巢里有四个蛋。,"[""黄鹂""]"
1300,1300,灵,"[""líng""]",火,7,上下结构,她有一双机灵的大眼睛。,"[""百灵"", ""心灵"", ""灵活"", ""灵敏"", ""灵性"", ""灵秀"", ""灵通"", ""敏感"", ""灵丹妙药"", ""灵机一动""]"
1301,1301,嬉,"[""xī""]",女,15,左右结构,孩子们在花园里嬉戏奔跑。,"[""嬉闹"", ""嬉戏"", ""嬉皮笑脸""]"
1302,1302,叽,"[""jī""]",口,5,左右结构,麻雀在外边叽叽喳喳地叫。,"[""咕叽"", ""磨叽"", ""呱叽"", ""叽歪"", ""叽里呱啦"", ""叽叽喳喳""]"
1303,1303,喳,"[""zhā""]",口,12,左右结构,小鸟在树丛中跳来跳去，叽叽喳喳。,"[""叽叽喳喳""]"
1304,1304,蓬,"[""péng""]",艹,13,上下结构,你的头发乱蓬蓬的。,"[""蓬松"", ""蓬乱"", ""卷蓬"", ""斗篷"", ""蓬头垢面"", ""朝气蓬勃""]"
1305,1305,跃,"[""yuè""]",足,11,左右结构,她从座位上一跃而起。,"[""跃进"", ""跳跃"", ""飞跃"", ""活跃"", ""踊跃"", ""跃动"", ""欢跃"", ""跃马扬鞭"", ""一跃而过""]"
1306,1306,棱,"[""léng""]",木,12,左右结构,不要把棱角磨掉。,"[""棱角"", ""棱镜"", ""模棱两可"", ""有棱有角""]"
1307,1307,巢,"[""cháo""]",巢 (dictionary),11,上下结构,终于有一群蜂落进了蜂巢。,"[""巢穴"", ""筑巢"", ""鸟巢"", ""蜂巢"", ""爱巢"", ""鸠占鹊巢"", ""倾巢而出"", ""百鸟归巢""]"
1308,1308,崭,"[""zhǎn""]",山,11,上下结构,我给你买一辆崭新的自行车。,"[""崭新"", ""崭亮"", ""崭露头角""]"
1309,1309,牌,"[""pái""]",片,12,左右结构,他把这张王牌拿在手里。,"[""门牌"", ""招牌"", ""牌子"", ""牌匾"", ""名牌"", ""王牌"", ""盾牌"", ""金牌"", ""金字招牌""]"
1310,1310,侧,"[""cè""]",亻,8,左右结构,左侧有一扇门半掩着。,"[""侧面"", ""侧门"", ""侧重"", ""侧卧"", ""两侧"", ""侧翼"", ""辗转反侧""]"
1311,1311,卷,"[""juǎn"", ""juàn""]",巴,8,左右结构,他不要很久就会卷土重来。,"[""卷发"", ""卷尺"", ""卷入"", ""案卷"", ""试卷"", ""白卷"", ""长卷"", ""开卷有益"", ""手不释卷""]"
1312,1312,欣,"[""xīn""]",欠,8,左右结构,他在比赛获胜后欣喜若狂。,"[""欣赏"", ""欣喜"", ""欣慰"", ""欣然"", ""欣喜若狂"", ""欣然自得"", ""欣欣向荣"", ""欢欣鼓舞""]"
1313,1313,赏,"[""shǎng""]",贝,12,上下结构,没有人赏识骗人的孩子。,"[""赏赐"", ""奖赏"", ""赏金"", ""赏花"", ""欣赏"", ""赏识"", ""赞赏"", ""赏罚"", ""分明"", ""赏心悦目""]"
1314,1314,龟,"[""guī""]",龟 (dictionary),7,上下结构,龟蛇二山隔江相望。,"[""乌龟"", ""龟甲"", ""龟缩"", ""龟裂"", ""龟兹""]"
1315,1315,镜,"[""jìng""]",钅,16,左右结构,水蒸气遮住了浴室镜子。,"[""镜子"", ""镜头"", ""镜片"", ""眼镜"", ""胃镜"", ""凸镜"", ""棱镜"", ""镜花水月"", ""破镜重圆""]"
1316,1316,映,"[""yìng""]",日,9,左右结构,晶莹的一片远海映入眼帘。,"[""映射"", ""映衬"", ""反映"", ""映照"", ""端口映射"", ""朝霞映雪""]"
1317,1317,幻,"[""huàn""]",幺,4,左右结构,人们的心情往往变幻无定。,"[""幻想"", ""幻影"", ""虚幻"", ""梦幻"", ""变幻"", ""幻觉"", ""幻境"", ""幻听"", ""变幻莫测"", ""梦幻泡影""]"
1318,1318,演,"[""yǎn""]",氵,14,左右结构,他是大众喜爱的电视演员。,"[""演唱"", ""扮演"", ""演员"", ""演绎"", ""演戏"", ""演习"", ""演讲"", ""舞蹈表演"", ""旧戏重演""]"
1319,1319,蕉,"[""jiāo""]",艹,15,上下结构,我从小就喜欢吃香蕉,"[""香蕉"", ""芭蕉""]"
1320,1320,扔,"[""rēng""]",扌,5,左右结构,不要随地乱扔果皮纸屑。,"[""扔掉"", ""扔弃""]"
1321,1321,跨,"[""kuà""]",足,13,左右结构,他跳三步就跨过了花园。,"[""跨越"", ""跨年"", ""跨度"", ""跨进"", ""跨栏"", ""跨国公司""]"
1322,1322,甚,"[""shèn""]",一,9,上下结构,雨散云飞，让人甚感惆怅。,"[""甚至"", ""幸甚"", ""甚而"", ""自视甚高"", ""不求甚解""]"
1323,1323,至,"[""zhì""]",至,6,上下结构,这本书我觉得奥妙之至。,"[""至今"", ""至少"", ""至于"", ""甚至"", ""至亲"", ""至交"", ""至宝"", ""宾至如归"", ""关怀备至"", ""仁至义尽"", ""至高无上""]"
1324,1324,蒸,"[""zhēng""]",艹,13,上下结构,夏日的城如蒸热的火炉。,"[""蒸发"", ""蒸饭"", ""蒸菜"", ""蒸笼"", ""蒸饺"", ""蒸锅"", ""蒸汽"", ""蒸蒸"", ""日上"", ""人间蒸发""]"
1325,1325,死,"[""sǐ""]",歹,6,左右结构,为了革命，他披肝沥胆，死而后已。,"[""死活"", ""至死"", ""该死"", ""死因"", ""死刑"", ""死亡"", ""死守"", ""决一死战"", ""大难不死"", ""垂死挣扎"", ""出生入死""]"
1326,1326,继,"[""jì""]",纟,10,左右结构,他日以继夜地准备历史考试。,"[""继续"", ""继承"", ""继任"", ""继而"", ""继父"", ""继母"", ""夜以继日"", ""后继有人"", ""前仆后继""]"
1327,1327,乎,"[""hū""]",一,5,独体结构,我几乎都见到了所有的人。,"[""在乎"", ""似乎"", ""几乎"", ""关乎"", ""不亦乐乎"", ""出乎"", ""意料"", ""满不在乎"", ""忘乎所以""]"
1328,1328,叨,"[""dāo""]",口,5,左右结构,他是个爱叨叨的人。,"[""唠叨"", ""叨念"", ""唠唠叨叨"", ""絮絮叨叨""]"
1329,1329,蒙,"[""mēng"", ""méng"", ""měng""]",艹,13,上下结构,他的眼睛并没有被蒙起来。,"[""蒙骗"", ""启蒙"", ""蒙昧"", ""蒙蔽"", ""蒙混过关"", ""蒙在鼓里"", ""蒙古"", ""内蒙古""]"
1330,1330,喃,"[""nán""]",口,12,左右结构,她一直用低微的声音在喃喃自语。,"[""呢喃"", ""喃喃自语""]"
1331,1331,味,"[""wèi""]",口,8,左右结构,番茄使调味汁别有风味。,"[""香味"", ""味道"", ""口味"", ""滋味"", ""气味"", ""趣味"", ""味觉"", ""之味"", ""耐人寻味"", ""回味无穷""]"
1332,1332,浓,"[""nóng""]",氵,9,左右结构,"在大学里,我们感觉到浓浓的学习气氛。","[""浓茶"", ""浓雾"", ""浓墨"", ""浓郁"", ""浓淡"", ""浓烟"", ""浓密"", ""浓眉"", ""大眼"", ""情深意浓""]"
1333,1333,腾,"[""téng""]",月,12 (dictionary),左右结构,会场上顿时沸腾起来了。,"[""沸腾"", ""欢腾"", ""腾飞"", ""腾云驾雾"", ""飞黄腾达"", ""杀气腾腾"", ""热血沸腾""]"
1334,1334,猎,"[""liè""]",犭,11,左右结构,猎犬嗅出了狐狸的踪迹。,"[""猎犬"", ""捕猎"", ""打猎"", ""狩猎"", ""猎户"", ""猎枪"", ""猎狗""]"
1335,1335,黎,"[""lí""]",黍 (dictionary),15,上下结构,巴黎是一座美丽的城市。,"[""黎明"", ""巴黎"", ""黎民"", ""黎民百姓""]"
1336,1336,射,"[""shè"", ""yè""]",身,10,左右结构,阳光从石缝中间射进来。,"[""射击"", ""发射"", ""扫射"", ""射手"", ""注射"", ""辐射"", ""照射"", ""射箭"", ""光芒"", ""四射"", ""仆射""]"
1337,1337,卫,"[""wèi""]",卩,3,独体结构,饭前要洗手才卫生。,"[""卫生"", ""保卫"", ""捍卫"", ""卫冕"", ""警卫"", ""卫星"", ""卫兵"", ""后卫"", ""保家"", ""卫国"", ""精卫"", ""填海""]"
1338,1338,填,"[""tián""]",土,13,左右结构,他们认真的填起了表格。,"[""填写"", ""填表"", ""填充"", ""填报"", ""填补"", ""填空"", ""精卫填海""]"
1339,1339,嫦,"[""cháng""]",女,14,左右结构,嫦娥奔月是中国古代的神话故事。,"[""嫦娥"", ""嫦娥奔月""]"
1340,1340,娥,"[""é""]",女,10,左右结构,青城、娥眉、唐门。,"[""嫦娥"", ""嫦娥奔月""]"
1341,1341,宇,"[""yǔ""]",宀,6,上下结构,我的理想是成为一名宇航员。,"[""宇宙"", ""宇航"", ""眉宇"", ""器宇轩昂"", ""琼楼玉宇""]"
1342,1342,宙,"[""zhòu""]",宀,8,上下结构,宇宙飞船重返大气层。,"[""宇宙"", ""宙斯""]"
1343,1343,载,"[""zǎi"", ""zài""]",车,10,半包围结构,机会千载难逢，不能错过。,"[""登载"", ""刊载"", ""记载"", ""连载"", ""千载难逢"", ""一年半载"", ""搭载"", ""超载"", ""载重"", ""装载"", ""满载而归"", ""怨声载道""]"
1344,1344,箭,"[""jiàn""]",竹,15,上下结构,他是国内最好的弓箭手。,"[""弓箭"", ""火箭"", ""箭头"", ""一箭双雕"", ""草船借箭""]"
1345,1345,浮,"[""fú""]",氵,10,左右结构,树叶浮动在水面上。,"[""浮力"", ""漂浮"", ""轻浮"", ""浮躁"", ""浮雕"", ""浮现"", ""浮桥"", ""浮想联翩"", ""心浮气躁""]"
1346,1346,雹,"[""báo""]",雨,13,上下结构,冰雹打在屋顶上乒乓乱响。,"[""冰雹""]"
1347,1347,暴,"[""bào""]",日,15,上下结构,暴雨过后我们全都湿透了。,"[""暴雨"", ""狂暴"", ""风暴"", ""暴乱"", ""暴动"", ""暴力"", ""暴露"", ""暴躁"", ""暴风骤雨"", ""暴殄天物""]"
1348,1348,躁,"[""zào""]",足,20,左右结构,他焦躁不安地挥了挥手。,"[""急躁"", ""暴躁"", ""浮躁"", ""烦躁"", ""急躁不安"", ""不骄不躁""]"
1349,1349,灌,"[""guàn""]",氵,20,左右结构,那里是开着花的灌木丛。,"[""灌水"", ""浇灌"", ""灌木"", ""灌注"", ""灌醉"", ""灌输"", ""醍醐"", ""灌顶""]"
1350,1350,溉,"[""gài""]",氵,12,左右结构,滴流灌溉是一种节水型地面灌溉新技术。,"[""灌溉""]"
1351,1351,器,"[""qì""]",口,16,上下结构,机器是由许多零件组成的。,"[""机器"", ""器材"", ""器皿"", ""器械"", ""器重"", ""器具"", ""瓷器"", ""陶器"", ""大器晚成""]"
1352,1352,淹,"[""yān""]",氵,11,左右结构,洪水淹没了河边的田地。,"[""淹埋"", ""淹没""]"
1353,1353,稼,"[""jià""]",禾,15,左右结构,庄稼长得很旺。,"[""庄稼""]"
1354,1354,毁,"[""huǐ""]",殳,13,左右结构,山洪冲毁了这个村落。,"[""损毁"", ""毁灭"", ""烧毁"", ""撕毁"", ""炸毁"", ""毁坏"", ""销毁"", ""毁于一旦""]"
1355,1355,灾,"[""zāi""]",火,7,上下结构,火灾引起很大恐慌。,"[""灾害"", ""火灾"", ""水灾"", ""灾难"", ""灾区"", ""旱灾"", ""洪灾"", ""多灾多难"", ""幸灾乐祸""]"
1356,1356,呱,"[""guā""]",口,8,左右结构,他工作是顶呱呱的。,"[""呱呱"", ""顶呱呱""]"
1357,1357,哩,"[""lī""]",口,10,左右结构,哩哩啦啦下了一天雨。,"[""哩哩啦啦""]"
1358,1358,圈,"[""quān"", ""juàn""]",口,11,全包围结构,我决不让自己中了圈套。,"[""圈套"", ""圆圈"", ""项圈"", ""光圈"", ""圈养"", ""猪圈""]"
1359,1359,纹,"[""wén""]",纟,7,左右结构,这只碗上有条裂纹。,"[""波纹"", ""纹路"", ""花纹"", ""指纹"", ""裂纹"", ""纹理"", ""掌纹"", ""皱纹"", ""纹丝不动""]"
1360,1360,碰,"[""pèng""]",石,13,左右结构,我正出门的时候碰上他了。,"[""碰巧"", ""碰撞"", ""碰见"", ""碰头"", ""碰壁"", ""碰钉子"", ""乱碰乱撞"", ""四处碰壁""]"
1361,1361,返,"[""fǎn""]",辶,7,半包围结构,我们该返回家去了。,"[""返回"", ""往返"", ""返工"", ""返修"", ""返还"", ""返航"", ""回光返照"", ""返老还童"", ""迷途知返""]"
1362,1362,舒,"[""shū""]",人,12,左右结构,他今天好像不怎么舒服。,"[""舒服"", ""舒畅"", ""舒适"", ""舒缓"", ""舒心"", ""舒展"", ""心情舒畅"", ""舒筋活络""]"
1363,1363,必,"[""bì""]",心,5,独体结构,我必须一年到头拼命地干。,"[""必须"", ""必然"", ""不必"", ""必定"", ""必要"", ""未必"", ""务必"", ""何必"", ""物极必反"", ""有求必应""]"
1364,1364,须,"[""xū""]",页,9,左右结构,我们必须乐观地面对未来。,"[""必须"", ""胡须"", ""须知"", ""须要"", ""须眉"", ""何须"", ""溜须拍马""]"
1365,1365,绑,"[""bǎng""]",纟,9,左右结构,最坚固的捆绑是习惯。,"[""捆绑"", ""绑架"", ""绑匪"", ""松绑"", ""五花大绑"", ""捆绑销售""]"
1366,1366,通,"[""tōng""]",辶,10,半包围结构,实习生顺利地通过了测试。,"[""交通"", ""串通"", ""普通"", ""贯通"", ""通融"", ""灵通"", ""流通"", ""通红"", ""水泄不通"", ""融会贯通""]"
1367,1367,杯,"[""bēi""]",木,8,左右结构,他失手打碎了一个玻璃杯。,"[""杯子"", ""酒杯"", ""杯中"", ""干杯"", ""碰杯"", ""奖杯"", ""量杯"", ""杯水车薪"", ""杯弓蛇影""]"
1368,1368,塑,"[""sù""]",土,13,上下结构,塑料适当加热就可以软化。,"[""雕塑"", ""塑料"", ""塑造"", ""塑身"", ""塑胶"", ""塑形""]"
1369,1369,咳,"[""ké""]",口,9,左右结构,他咳了一下，清了清喉咙。,"[""咳嗽"", ""止咳"", ""干咳""]"
1370,1370,嗽,"[""sòu""]",口,14,左右结构,患的咳嗽像是更重了。,"[""咳嗽""]"
1371,1371,钩,"[""gōu""]",钅,9,左右结构,看起来今天鱼不上钩。,"[""挂钩"", ""鱼钩"", ""称钩"", ""铁画银钩""]"
1372,1372,件,"[""jiàn""]",亻,6,左右结构,他在完成一件出色的工作。,"[""零件"", ""案件"", ""事件"", ""证件"", ""文件"", ""信件"", ""邮件"", ""原件"", ""条件"", ""反射""]"
1373,1373,喷,"[""pēn""]",口,12,左右结构,水从管子的裂口喷出。,"[""喷出"", ""喷涌"", ""喷泉"", ""喷洒"", ""井喷"", ""喷水"", ""喷壶"", ""狗血喷头"", ""血口喷人""]"
1374,1374,设,"[""shè""]",讠,6,左右结构,供暖设备在夜间停止运作。,"[""设计"", ""设想"", ""设置"", ""设宴"", ""设法"", ""假设"", ""设备"", ""设伏"", ""想方设法"", ""天造地设""]"
1375,1375,浴,"[""yù""]",氵,10,左右结构,往浴缸里放水。,"[""淋浴"", ""浴室"", ""浴缸"", ""浴巾"", ""洗浴"", ""沐浴"", ""浴血奋战""]"
1376,1376,博,"[""bó""]",十,12,左右结构,他的知识是极其渊博的。,"[""博士"", ""博学"", ""博览"", ""博爱"", ""渊博"", ""博取"", ""赌博"", ""广博"", ""博览群书"", ""地大物博""]"
1377,1377,珍,"[""zhēn""]",王,9,左右结构,我很珍惜我们之间的友谊。,"[""珍贵"", ""珍宝"", ""珍珠"", ""珍惜"", ""珍重"", ""袖珍"", ""珍藏"", ""山珍海味"", ""奇珍异宝""]"
1378,1378,孙,"[""sūn""]",子,6,左右结构,他对孙儿们过于操心。,"[""孙子"", ""孙女"", ""外孙"", ""曾孙"", ""长孙"", ""王孙"", ""祖孙"", ""子孙"", ""不肖子孙"", ""断子绝孙""]"
